dataset,model,metric,best,median,mean,worst
traffic,uni2ts_random-reset,CSS_trend_bal_acc,0.6136363636363636,0.6136363636363636,0.6136363636363636,0.6136363636363636
traffic,uni2ts_random-reset,CSS_trend_margin,0.6866085606818094,0.6866085606818094,0.6866085606818094,0.6866085606818094
traffic,uni2ts_random-reset,CSS_trend_pvalue,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.16393442622950818
traffic,uni2ts_random-reset,CSS_volatility_bal_acc,0.5227272727272727,0.5227272727272727,0.5227272727272727,0.5227272727272727
traffic,uni2ts_random-reset,CSS_volatility_margin,0.7541568189204262,0.7541568189204262,0.7541568189204262,0.7541568189204262
traffic,uni2ts_random-reset,CSS_volatility_pvalue,0.47540983606557374,0.47540983606557374,0.47540983606557374,0.47540983606557374
traffic,unitime_random-reset,CSS_seasonality_bal_acc,0.46818181818181814,0.46818181818181814,0.46818181818181814,0.46818181818181814
traffic,unitime_random-reset,CSS_seasonality_margin,0.7322527944076793,0.7322527944076793,0.7322527944076793,0.7322527944076793
traffic,unitime_random-reset,CSS_seasonality_pvalue,0.6721311475409836,0.6721311475409836,0.6721311475409836,0.6721311475409836
traffic,unitime_random-reset,CSS_trend_bal_acc,0.46818181818181814,0.46818181818181814,0.46818181818181814,0.46818181818181814
traffic,unitime_random-reset,CSS_trend_margin,0.7382333570699778,0.7382333570699778,0.7382333570699778,0.7382333570699778
traffic,unitime_random-reset,CSS_trend_pvalue,0.639344262295082,0.639344262295082,0.639344262295082,0.639344262295082
traffic,unitime_random-reset,CSS_volatility_bal_acc,0.6590909090909092,0.6590909090909092,0.6590909090909092,0.6590909090909092
traffic,unitime_random-reset,CSS_volatility_margin,0.6707220955462186,0.6707220955462186,0.6707220955462186,0.6707220955462186
traffic,unitime_random-reset,CSS_volatility_pvalue,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.16393442622950818
traffic,visionts_random-reset,CSS_seasonality_bal_acc,0.46818181818181814,0.46818181818181814,0.46818181818181814,0.46818181818181814
traffic,visionts_random-reset,CSS_seasonality_margin,0.5913530853452263,0.5913530853452263,0.5913530853452263,0.5913530853452263
traffic,visionts_random-reset,CSS_seasonality_pvalue,0.6229508196721312,0.6229508196721312,0.6229508196721312,0.6229508196721312
traffic,visionts_random-reset,CSS_trend_bal_acc,0.4727272727272727,0.4727272727272727,0.4727272727272727,0.4727272727272727
traffic,visionts_random-reset,CSS_trend_margin,0.5443396395717072,0.5443396395717072,0.5443396395717072,0.5443396395717072
traffic,visionts_random-reset,CSS_trend_pvalue,0.7377049180327869,0.7377049180327869,0.7377049180327869,0.7377049180327869
traffic,visionts_random-reset,CSS_volatility_bal_acc,0.5772727272727273,0.5772727272727273,0.5772727272727273,0.5772727272727273
traffic,visionts_random-reset,CSS_volatility_margin,0.5748428149865493,0.5748428149865493,0.5748428149865493,0.5748428149865493
traffic,visionts_random-reset,CSS_volatility_pvalue,0.2459016393442623,0.2459016393442623,0.2459016393442623,0.2459016393442623
weather,chronos-forecasting_random-reset,CSS_seasonality_bal_acc,0.4318181818181818,0.4318181818181818,0.4318181818181818,0.4318181818181818
weather,chronos-forecasting_random-reset,CSS_seasonality_margin,0.5160827963640875,0.5160827963640875,0.5160827963640875,0.5160827963640875
weather,chronos-forecasting_random-reset,CSS_seasonality_pvalue,0.7704918032786885,0.7704918032786885,0.7704918032786885,0.7704918032786885
weather,chronos-forecasting_random-reset,CSS_trend_bal_acc,0.46818181818181814,0.46818181818181814,0.46818181818181814,0.46818181818181814
weather,chronos-forecasting_random-reset,CSS_trend_margin,0.5107070666215615,0.5107070666215615,0.5107070666215615,0.5107070666215615
weather,chronos-forecasting_random-reset,CSS_trend_pvalue,0.7049180327868853,0.7049180327868853,0.7049180327868853,0.7049180327868853
weather,chronos-forecasting_random-reset,CSS_volatility_bal_acc,0.5363636363636364,0.5363636363636364,0.5363636363636364,0.5363636363636364
